Statistik från Skolverket, https://www.skolverket.se

Grundskola - Resultat nationella prov årskurs 9, provbetyg per kön - Engelska, Matematik och Svenska/svenska som andraspråk
Valt läsår: 2021/22

;;;;;;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Andel (%) elever som deltagit;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Antal elever med provbetyg A-F;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Andel (%) med provbetyg A-E;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;Genomsnittlig betygspoäng;
Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Ämne;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;Totalt;Flickor;Pojkar;
Sjöbo;1265;Skåne län;12;Kommunal;Engelska;88,5;88,8;88,2;139;79;60;95,0;..;~100;14,1;13,5;14,9;
Sjöbo;1265;Skåne län;12;Kommunal;Matematik;82,8;83,1;82,4;130;74;56;73,1;66,2;82,1;9,1;8,7;9,7;
Sjöbo;1265;Skåne län;12;Kommunal;Svenska;86,0;84,5;88,1;123;71;52;91,9;~100;..;11,6;12,7;10,1;
Sjöbo;1265;Skåne län;12;Enskild;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Sjöbo;1265;Skåne län;12;Enskild;Svenska;..;.;..;..;.;..;..;.;..;..;.;..;
Sjöbo;1265;Skåne län;12;Enskild;Engelska;..;.;..;..;.;..;..;.;..;..;.;..;
Sjöbo;1265;Skåne län;12;Enskild;Matematik;..;.;..;..;.;..;..;.;..;..;.;..;
Skara;1495;Västra Götalands län;14;Samtliga;Matematik;90,4;91,9;88,7;207;113;94;78,7;79,6;77,7;9,9;9,9;9,8;
Skara;1495;Västra Götalands län;14;Samtliga;Engelska;89,5;91,1;87,7;205;112;93;96,1;~100;..;14,6;14,8;14,4;
Skara;1495;Västra Götalands län;14;Samtliga;Svenska som andraspråk;94,7;100,0;90,5;36;17;19;63,9;~100;..;6,7;8,1;5,5;
Skara;1495;Västra Götalands län;14;Samtliga;Svenska;94,8;94,3;95,3;181;100;81;91,7;~100;..;11,8;12,9;10,4;
Skara;1495;Västra Götalands län;14;Kommunal;Engelska;90,7;92,3;88,9;176;96;80;95,5;~100;..;14,2;14,5;14,0;
Skara;1495;Västra Götalands län;14;Kommunal;Matematik;90,7;90,4;91,1;176;94;82;76,7;76,6;76,8;9,6;9,5;9,6;
Skara;1495;Västra Götalands län;14;Kommunal;Svenska;94,2;93,1;95,7;147;81;66;92,5;~100;..;11,8;12,7;10,7;
Skara;1495;Västra Götalands län;14;Kommunal;Svenska som andraspråk;94,7;100,0;90,5;36;17;19;63,9;~100;..;6,7;8,1;5,5;
Skara;1495;Västra Götalands län;14;Enskild;Engelska;82,9;84,2;81,3;29;16;13;100,0;100,0;100,0;16,9;17,0;16,7;
Skara;1495;Västra Götalands län;14;Enskild;Matematik;88,6;100,0;75,0;31;19;12;~100;~100;~100;11,7;12,0;11,3;
Skara;1495;Västra Götalands län;14;Enskild;Svenska;97,1;100,0;93,8;34;19;15;~100;~100;~100;11,7;13,7;9,2;
Skellefteå;2482;Västerbottens län;24;Samtliga;Engelska;89,2;88,1;90,2;743;339;404;97,4;97,6;97,3;15,7;15,6;15,9;
Skellefteå;2482;Västerbottens län;24;Samtliga;Svenska;89,0;89,1;88,9;673;312;361;94,5;98,1;91,4;12,7;13,9;11,8;
Skellefteå;2482;Västerbottens län;24;Samtliga;Svenska som andraspråk;71,4;68,6;73,8;55;24;31;67,3;75,0;61,3;7,5;8,0;7,0;
Skellefteå;2482;Västerbottens län;24;Samtliga;Matematik;89,8;88,6;90,8;748;341;407;86,4;85,6;87,0;11,2;10,9;11,5;
Skellefteå;2482;Västerbottens län;24;Kommunal;Svenska som andraspråk;72,6;70,6;74,4;53;24;29;67,9;75,0;62,1;7,5;8,0;7,2;
Skellefteå;2482;Västerbottens län;24;Kommunal;Svenska;88,6;88,7;88,6;609;291;318;94,7;97,9;91,8;12,7;13,8;11,8;
Skellefteå;2482;Västerbottens län;24;Kommunal;Matematik;89,6;88,1;91,0;681;319;362;85,2;84,6;85,6;11,0;10,7;11,3;
Skellefteå;2482;Västerbottens län;24;Kommunal;Engelska;88,6;87,3;89,7;673;316;357;97,2;97,5;96,9;15,5;15,3;15,6;
Skellefteå;2482;Västerbottens län;24;Enskild;Engelska;95,9;100,0;94,0;70;23;47;100,0;100,0;100,0;18,0;18,9;17,6;
Skellefteå;2482;Västerbottens län;24;Enskild;Svenska;92,8;95,5;91,5;64;21;43;92,2;100,0;88,4;12,8;15,2;11,6;
Skellefteå;2482;Västerbottens län;24;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Skellefteå;2482;Västerbottens län;24;Enskild;Matematik;91,8;95,7;90,0;67;22;45;~100;100,0;~100;13,6;14,5;13,2;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Matematik;80,4;81,5;78,9;37;22;15;73,0;..;~100;9,3;9,5;8,8;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Svenska;85,7;85,7;85,7;30;18;12;~100;100,0;~100;13,5;15,1;11,0;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Engelska;89,1;88,9;89,5;41;24;17;~100;~100;~100;15,7;15,8;15,6;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Svenska;85,7;85,7;85,7;30;18;12;~100;100,0;~100;13,5;15,1;11,0;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Matematik;80,4;81,5;78,9;37;22;15;73,0;..;~100;9,3;9,5;8,8;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Engelska;89,1;88,9;89,5;41;24;17;~100;~100;~100;15,7;15,8;15,6;
Skurup;1264;Skåne län;12;Samtliga;Engelska;91,7;90,6;92,7;166;77;89;92,8;93,5;92,1;14,3;14,0;14,6;
Skurup;1264;Skåne län;12;Samtliga;Matematik;92,3;92,9;91,7;167;79;88;74,9;69,6;79,5;8,9;8,4;9,4;
Skurup;1264;Skåne län;12;Samtliga;Svenska;83,0;84,6;81,6;137;66;71;89,1;84,8;93,0;11,6;11,9;11,4;
Skurup;1264;Skåne län;12;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Skurup;1264;Skåne län;12;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Skurup;1264;Skåne län;12;Kommunal;Svenska;83,0;84,6;81,6;137;66;71;89,1;84,8;93,0;11,6;11,9;11,4;
Skurup;1264;Skåne län;12;Kommunal;Matematik;92,3;92,9;91,7;167;79;88;74,9;69,6;79,5;8,9;8,4;9,4;
Skurup;1264;Skåne län;12;Kommunal;Engelska;91,7;90,6;92,7;166;77;89;92,8;93,5;92,1;14,3;14,0;14,6;
Skövde;1496;Västra Götalands län;14;Samtliga;Matematik;92,2;90,8;93,4;614;277;337;88,6;87,7;89,3;11,6;11,4;11,8;
Skövde;1496;Västra Götalands län;14;Samtliga;Engelska;91,3;89,8;92,5;606;272;334;97,2;97,8;96,7;15,6;15,6;15,6;
Skövde;1496;Västra Götalands län;14;Samtliga;Svenska;93,8;92,6;94,8;539;248;291;93,1;94,8;91,8;12,7;13,8;11,8;
Skövde;1496;Västra Götalands län;14;Samtliga;Svenska som andraspråk;88,8;94,3;85,2;79;33;46;75,9;84,8;69,6;9,3;10,6;8,3;
Skövde;1496;Västra Götalands län;14;Kommunal;Svenska som andraspråk;88,8;94,3;85,2;79;33;46;75,9;84,8;69,6;9,3;10,6;8,3;
Skövde;1496;Västra Götalands län;14;Kommunal;Svenska;93,0;91,8;93,9;384;167;217;93,2;94,6;92,2;12,6;13,8;11,8;
Skövde;1496;Västra Götalands län;14;Kommunal;Matematik;92,1;90,4;93,3;464;198;266;89,0;88,9;89,1;11,7;11,5;11,8;
Skövde;1496;Västra Götalands län;14;Kommunal;Engelska;90,5;89,0;91,6;454;193;261;97,4;~100;..;15,4;15,4;15,4;
Skövde;1496;Västra Götalands län;14;Enskild;Matematik;92,6;91,9;93,4;150;79;71;87,3;84,8;90,1;11,4;10,9;11,9;
Skövde;1496;Västra Götalands län;14;Enskild;Engelska;93,8;91,9;96,1;152;79;73;96,7;~100;~100;16,3;16,3;16,3;
Skövde;1496;Västra Götalands län;14;Enskild;Svenska;95,7;94,2;97,4;155;81;74;92,9;~100;..;12,9;13,8;12,0;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Svenska;87,0;87,2;86,8;80;34;46;92,5;~100;~100;11,4;12,6;10,5;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Matematik;92,9;92,9;92,9;91;39;52;78,0;79,5;76,9;9,6;9,9;9,4;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Engelska;83,7;73,8;91,1;82;31;51;~100;~100;~100;14,8;14,3;15,1;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Svenska;87,0;87,2;86,8;80;34;46;92,5;~100;~100;11,4;12,6;10,5;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Matematik;92,9;92,9;92,9;91;39;52;78,0;79,5;76,9;9,6;9,9;9,4;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Engelska;83,7;73,8;91,1;82;31;51;~100;~100;~100;14,8;14,3;15,1;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Svenska;85,5;87,7;83,5;147;71;76;95,9;~100;~100;12,8;13,1;12,6;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Matematik;81,7;81,9;81,5;165;77;88;75,8;75,3;76,1;9,5;9,0;10,0;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Engelska;88,6;87,2;89,8;179;82;97;95,5;~100;..;14,9;15,1;14,8;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Svenska som andraspråk;89,7;91,7;88,2;26;11;15;73,1;..;~100;8,5;8,4;8,5;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Svenska;85,5;87,7;83,5;147;71;76;95,9;~100;~100;12,8;13,1;12,6;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Matematik;81,7;81,9;81,5;165;77;88;75,8;75,3;76,1;9,5;9,0;10,0;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Engelska;88,6;87,2;89,8;179;82;97;95,5;~100;..;14,9;15,1;14,8;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Svenska som andraspråk;89,7;91,7;88,2;26;11;15;73,1;..;~100;8,5;8,4;8,5;
Sollentuna;0163;Stockholms län;01;Samtliga;Engelska;89,5;90,5;88,6;1 024;495;529;98,9;..;~100;17,2;17,0;17,4;
Sollentuna;0163;Stockholms län;01;Samtliga;Svenska;93,2;93,3;93,1;962;461;501;96,4;98,3;94,6;14,6;15,5;13,7;
Sollentuna;0163;Stockholms län;01;Samtliga;Matematik;90,5;91,0;89,9;1 035;498;537;90,8;91,0;90,7;13,4;13,3;13,6;
Sollentuna;0163;Stockholms län;01;Samtliga;Svenska som andraspråk;88,9;91,8;86,4;96;45;51;69,8;75,6;64,7;8,6;9,7;7,6;
Sollentuna;0163;Stockholms län;01;Kommunal;Svenska;92,7;93,2;92,3;713;344;369;96,8;~100;..;14,5;15,5;13,5;
Sollentuna;0163;Stockholms län;01;Kommunal;Matematik;90,5;91,7;89,4;771;375;396;91,4;91,5;91,4;13,6;13,5;13,6;
Sollentuna;0163;Stockholms län;01;Kommunal;Svenska som andraspråk;85,5;90,0;81,4;71;36;35;64,8;69,4;60,0;8,0;8,9;7,0;
Sollentuna;0163;Stockholms län;01;Kommunal;Engelska;90,5;91,0;90,1;771;372;399;99,1;..;~100;17,2;16,9;17,4;
Sollentuna;0163;Stockholms län;01;Enskild;Engelska;86,6;89,1;84,4;253;123;130;~100;~100;~100;17,4;17,4;17,4;
Sollentuna;0163;Stockholms län;01;Enskild;Matematik;90,4;89,1;91,6;264;123;141;89,0;89,4;88,7;13,0;12,5;13,4;
Sollentuna;0163;Stockholms län;01;Enskild;Svenska;94,7;93,6;95,7;249;117;132;95,2;~100;..;14,8;15,4;14,3;
Sollentuna;0163;Stockholms län;01;Enskild;Svenska som andraspråk;100,0;..;100,0;25;..;..;~100;..;~100;10,4;..;9,1;
Solna;0184;Stockholms län;01;Samtliga;Svenska;86,8;85,6;87,9;434;202;232;91,9;93,6;90,5;13,1;13,8;12,5;
Solna;0184;Stockholms län;01;Samtliga;Svenska som andraspråk;64,7;..;65,0;22;..;..;77,3;..;..;8,8;..;7,7;
Solna;0184;Stockholms län;01;Samtliga;Engelska;86,7;85,6;87,7;463;214;249;98,7;~100;~100;16,5;16,7;16,3;
Solna;0184;Stockholms län;01;Samtliga;Matematik;83,9;83,2;84,5;448;208;240;83,9;85,1;82,9;11,4;11,3;11,4;
Solna;0184;Stockholms län;01;Kommunal;Svenska;88,5;88,2;88,8;293;135;158;95,6;96,3;94,9;13,5;14,3;12,9;
Solna;0184;Stockholms län;01;Kommunal;Engelska;89,0;89,2;88,9;325;149;176;~100;100,0;~100;16,5;16,8;16,3;
Solna;0184;Stockholms län;01;Kommunal;Matematik;86,3;86,2;86,4;315;144;171;83,5;84,7;82,5;11,1;11,0;11,1;
Solna;0184;Stockholms län;01;Kommunal;Svenska som andraspråk;64,7;..;65,0;22;..;..;77,3;..;..;8,8;..;7,7;
Solna;0184;Stockholms län;01;Enskild;Svenska;83,4;80,7;86,0;141;67;74;84,4;88,1;81,1;12,2;12,9;11,6;
Solna;0184;Stockholms län;01;Enskild;Matematik;78,7;77,1;80,2;133;64;69;85,0;85,9;84,1;12,0;11,8;12,2;
Solna;0184;Stockholms län;01;Enskild;Engelska;81,7;78,3;84,9;138;65;73;96,4;~100;~100;16,4;16,3;16,4;
Sorsele;2422;Västerbottens län;24;Samtliga;Svenska;94,4;100,0;..;17;..;..;100,0;100,0;..;13,1;14,3;..;
Sorsele;2422;Västerbottens län;24;Samtliga;Engelska;77,8;..;..;14;..;..;100,0;..;..;15,0;..;..;
Sorsele;2422;Västerbottens län;24;Samtliga;Matematik;94,4;100,0;..;17;..;..;~100;..;..;9,0;10,0;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Svenska;94,4;100,0;..;17;..;..;100,0;100,0;..;13,1;14,3;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Matematik;94,4;100,0;..;17;..;..;~100;..;..;9,0;10,0;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Engelska;77,8;..;..;14;..;..;100,0;..;..;15,0;..;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Matematik;93,4;100,0;87,1;57;30;27;84,2;~100;..;10,9;12,8;8,9;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Svenska;94,7;100,0;89,7;54;28;26;~100;~100;~100;12,9;15,2;10,5;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Engelska;96,7;96,7;96,8;59;29;30;~100;~100;~100;15,6;17,0;14,3;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Engelska;96,7;96,7;96,8;59;29;30;~100;~100;~100;15,6;17,0;14,3;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Svenska;94,7;100,0;89,7;54;28;26;~100;~100;~100;12,9;15,2;10,5;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Matematik;93,4;100,0;87,1;57;30;27;84,2;~100;..;10,9;12,8;8,9;
Staffanstorp;1230;Skåne län;12;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Staffanstorp;1230;Skåne län;12;Samtliga;Svenska;94,2;94,8;93,6;293;147;146;95,2;~100;..;12,9;13,8;12,0;
Staffanstorp;1230;Skåne län;12;Samtliga;Engelska;93,7;94,2;93,1;295;147;148;~100;~100;~100;16,1;16,0;16,1;
Staffanstorp;1230;Skåne län;12;Samtliga;Matematik;91,7;89,7;93,7;289;140;149;94,1;92,9;95,3;13,2;12,7;13,7;
Staffanstorp;1230;Skåne län;12;Kommunal;Matematik;91,7;89,7;93,7;289;140;149;94,1;92,9;95,3;13,2;12,7;13,7;
Staffanstorp;1230;Skåne län;12;Kommunal;Svenska;94,2;94,8;93,6;293;147;146;95,2;~100;..;12,9;13,8;12,0;
Staffanstorp;1230;Skåne län;12;Kommunal;Engelska;93,7;94,2;93,1;295;147;148;~100;~100;~100;16,1;16,0;16,1;
Staffanstorp;1230;Skåne län;12;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;.;.;.;..;..;..;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Matematik;84,7;85,3;84,1;320;151;169;90,6;93,4;88,2;12,1;12,4;11,8;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Engelska;86,5;87,6;85,6;327;155;172;97,2;~100;..;15,7;16,0;15,5;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Svenska som andraspråk;58,1;..;59,1;18;..;..;~100;..;~100;9,4;..;9,8;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Svenska;87,0;88,7;85,5;302;149;153;95,4;~100;..;12,8;13,9;11,7;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Svenska som andraspråk;58,1;..;59,1;18;..;..;~100;..;~100;9,4;..;9,8;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Svenska;87,7;89,1;86,4;285;139;146;95,1;~100;..;12,6;13,7;11,6;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Matematik;84,0;84,2;83,8;299;139;160;91,0;93,5;88,8;12,1;12,4;11,8;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Engelska;86,5;87,3;85,9;308;144;164;97,1;~100;..;15,6;15,8;15,5;
Stenungsund;1415;Västra Götalands län;14;Enskild;Matematik;95,5;100,0;..;21;..;..;~100;~100;..;11,9;12,7;..;
Stenungsund;1415;Västra Götalands län;14;Enskild;Svenska;77,3;83,3;..;17;..;..;100,0;100,0;..;15,0;16,0;..;
Stenungsund;1415;Västra Götalands län;14;Enskild;Engelska;86,4;91,7;..;19;..;..;100,0;100,0;..;17,4;18,2;..;
Stockholm;0180;Stockholms län;01;Samtliga;Svenska som andraspråk;81,8;83,7;80,4;1 149;499;650;76,8;81,8;72,9;9,4;10,2;8,7;
Stockholm;0180;Stockholms län;01;Samtliga;Svenska;91,1;89,9;92,4;8 286;4 113;4 173;96,9;97,9;95,9;14,4;15,2;13,7;
Stockholm;0180;Stockholms län;01;Samtliga;Matematik;86,9;84,8;88,9;9 126;4 388;4 738;90,7;90,4;91,0;12,9;12,7;13,1;
Stockholm;0180;Stockholms län;01;Samtliga;Engelska;89,6;89,1;90,1;9 410;4 609;4 801;98,9;98,8;98,9;17,1;17,1;17,1;
Stockholm;0180;Stockholms län;01;Kommunal;Engelska;89,6;89,6;89,6;5 770;2 786;2 984;98,6;98,7;98,6;16,9;16,9;16,9;
Stockholm;0180;Stockholms län;01;Kommunal;Svenska;91,3;90,0;92,6;5 044;2 454;2 590;97,2;98,0;96,4;14,4;15,1;13,8;
Stockholm;0180;Stockholms län;01;Kommunal;Svenska som andraspråk;75,6;79,3;72,9;693;303;390;72,6;79,2;67,4;8,6;9,7;7,9;
Stockholm;0180;Stockholms län;01;Kommunal;Matematik;88,8;87,4;90,2;5 722;2 717;3 005;89,8;89,0;90,6;12,8;12,5;13,0;
Stockholm;0180;Stockholms län;01;Enskild;Matematik;83,9;81,0;86,9;3 404;1 671;1 733;92,2;92,6;91,7;13,2;13,1;13,3;
Stockholm;0180;Stockholms län;01;Enskild;Engelska;89,7;88,4;91,1;3 640;1 823;1 817;99,2;99,0;99,5;17,5;17,6;17,5;
Stockholm;0180;Stockholms län;01;Enskild;Svenska;90,9;89,8;92,0;3 242;1 659;1 583;96,4;97,8;94,9;14,4;15,2;13,6;
Stockholm;0180;Stockholms län;01;Enskild;Svenska som andraspråk;93,6;91,6;95,2;456;196;260;83,1;85,7;81,2;10,5;11,1;10,0;
Storfors;1760;Värmlands län;17;Samtliga;Svenska;85,5;85,0;85,7;47;17;30;~100;~100;~100;12,2;13,5;11,4;
Storfors;1760;Värmlands län;17;Samtliga;Svenska som andraspråk;..;..;..;..;..;..;..;..;..;..;..;..;
Storfors;1760;Värmlands län;17;Samtliga;Engelska;80,0;79,2;80,6;48;19;29;~100;~100;100,0;16,0;15,8;16,1;
Storfors;1760;Värmlands län;17;Samtliga;Matematik;90,0;91,7;88,9;54;22;32;~100;100,0;~100;13,2;12,5;13,8;
Storfors;1760;Värmlands län;17;Kommunal;Svenska;85,3;84,6;85,7;29;11;18;~100;100,0;~100;11,5;13,9;10,0;
Storfors;1760;Värmlands län;17;Kommunal;Matematik;86,1;85,7;86,4;31;12;19;~100;100,0;~100;12,8;12,5;13,0;
Storfors;1760;Värmlands län;17;Kommunal;Svenska som andraspråk;..;..;..;..;..;..;..;.;..;..;..;..;
Storfors;1760;Värmlands län;17;Kommunal;Engelska;75,0;78,6;72,7;27;11;16;~100;~100;100,0;15,1;15,0;15,2;
Storfors;1760;Värmlands län;17;Enskild;Svenska;85,7;..;85,7;18;..;..;~100;..;100,0;13,3;..;13,5;
Storfors;1760;Värmlands län;17;Enskild;Matematik;95,8;100,0;92,9;23;10;13;100,0;100,0;100,0;13,8;12,5;14,8;
Storfors;1760;Värmlands län;17;Enskild;Svenska som andraspråk;..;..;.;..;..;.;..;..;.;..;..;.;
Storfors;1760;Värmlands län;17;Enskild;Engelska;87,5;..;92,9;21;..;..;100,0;..;100,0;17,1;..;17,3;
Storuman;2421;Västerbottens län;24;Samtliga;Svenska;92,9;96,8;88,0;52;30;22;86,5;~100;~100;10,8;11,7;9,5;
Storuman;2421;Västerbottens län;24;Samtliga;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Storuman;2421;Västerbottens län;24;Samtliga;Engelska;94,8;96,8;92,6;55;30;25;90,9;~100;~100;13,9;13,7;14,2;
Storuman;2421;Västerbottens län;24;Samtliga;Matematik;93,1;93,5;92,6;54;29;25;75,9;75,9;76,0;9,1;9,0;9,2;
Storuman;2421;Västerbottens län;24;Kommunal;Engelska;94,8;96,8;92,6;55;30;25;90,9;~100;~100;13,9;13,7;14,2;
Storuman;2421;Västerbottens län;24;Kommunal;Matematik;93,1;93,5;92,6;54;29;25;75,9;75,9;76,0;9,1;9,0;9,2;
Storuman;2421;Västerbottens län;24;Kommunal;Svenska som andraspråk;..;.;..;..;.;..;.;.;.;..;.;..;
Storuman;2421;Västerbottens län;24;Kommunal;Svenska;92,9;96,8;88,0;52;30;22;86,5;~100;~100;10,8;11,7;9,5;
Strängnäs;0486;Södermanlands län;04;Samtliga;Svenska som andraspråk;87,8;86,7;88,5;36;13;23;55,6;..;..;6,3;6,3;6,3;
Strängnäs;0486;Södermanlands län;04;Samtliga;Svenska;88,3;90,2;86,2;423;230;193;89,6;96,1;81,9;12,2;13,5;10,6;
Strängnäs;0486;Södermanlands län;04;Samtliga;Engelska;84,9;84,6;85,3;445;230;215;95,3;95,7;94,9;15,4;15,9;14,9;
Strängnäs;0486;Södermanlands län;04;Samtliga;Matematik;85,7;86,8;84,5;449;236;213;82,2;84,3;79,8;10,6;10,8;10,5;
Strängnäs;0486;Södermanlands län;04;Kommunal;Engelska;81,1;79,3;82,9;231;115;116;92,2;92,2;92,2;14,3;14,9;13,6;
Strängnäs;0486;Södermanlands län;04;Kommunal;Svenska;85,5;88,3;82,3;206;113;93;86,9;92,9;79,6;11,3;12,9;9,3;
Strängnäs;0486;Södermanlands län;04;Kommunal;Svenska som andraspråk;87,5;86,7;88,0;35;13;22;54,3;..;..;6,1;6,3;6,0;
Strängnäs;0486;Södermanlands län;04;Kommunal;Matematik;80,0;82,8;77,1;228;120;108;73,7;80,8;65,7;9,1;10,1;8,1;
Strängnäs;0486;Södermanlands län;04;Enskild;Svenska som andraspråk;..;.;..;..;.;..;..;.;..;..;.;..;
Strängnäs;0486;Södermanlands län;04;Enskild;Engelska;89,5;90,6;88,4;214;115;99;~100;~100;~100;16,6;16,8;16,4;
Strängnäs;0486;Södermanlands län;04;Enskild;Matematik;92,5;91,3;93,8;221;116;105;91,0;87,9;94,3;12,2;11,5;13,0;
Strängnäs;0486;Södermanlands län;04;Enskild;Svenska;91,2;92,1;90,1;217;117;100;92,2;~100;..;13,1;14,1;11,8;
Strömstad;1486;Västra Götalands län;14;Samtliga;Svenska;88,8;87,9;89,8;111;58;53;91,9;~100;..;12,1;13,1;10,9;
Strömstad;1486;Västra Götalands län;14;Samtliga;Matematik;81,5;79,7;83,3;123;63;60;77,2;73,0;81,7;9,5;8,9;10,1;
Strömstad;1486;Västra Götalands län;14;Samtliga;Engelska;92,7;92,4;93,1;140;73;67;~100;~100;~100;15,8;15,9;15,7;
Strömstad;1486;Västra Götalands län;14;Samtliga;Svenska som andraspråk;76,9;..;84,6;20;..;..;60,0;..;..;7,5;..;4,5;
Strömstad;1486;Västra Götalands län;14;Kommunal;Svenska som andraspråk;76,9;..;84,6;20;..;..;60,0;..;..;7,5;..;4,5;
Strömstad;1486;Västra Götalands län;14;Kommunal;Svenska;88,8;87,9;89,8;111;58;53;91,9;~100;..;12,1;13,1;10,9;
Strömstad;1486;Västra Götalands län;14;Kommunal;Engelska;92,7;92,4;93,1;140;73;67;~100;~100;~100;15,8;15,9;15,7;
Strömstad;1486;Västra Götalands län;14;Kommunal;Matematik;81,5;79,7;83,3;123;63;60;77,2;73,0;81,7;9,5;8,9;10,1;
Strömsund;2313;Jämtlands län;23;Samtliga;Engelska;78,8;74,4;81,5;82;29;53;93,9;~100;~100;14,1;13,4;14,5;
Strömsund;2313;Jämtlands län;23;Samtliga;Matematik;84,6;87,2;83,1;88;34;54;70,5;76,5;66,7;8,6;9,1;8,2;
Strömsund;2313;Jämtlands län;23;Samtliga;Svenska;85,5;83,3;86,8;71;25;46;78,9;~100;..;9,6;10,3;9,3;
Strömsund;2313;Jämtlands län;23;Samtliga;Svenska som andraspråk;81,0;..;..;17;..;..;64,7;..;..;7,5;..;..;
Strömsund;2313;Jämtlands län;23;Kommunal;Engelska;78,8;74,4;81,5;82;29;53;93,9;~100;~100;14,1;13,4;14,5;
Strömsund;2313;Jämtlands län;23;Kommunal;Matematik;84,6;87,2;83,1;88;34;54;70,5;76,5;66,7;8,6;9,1;8,2;
Strömsund;2313;Jämtlands län;23;Kommunal;Svenska;85,5;83,3;86,8;71;25;46;78,9;~100;..;9,6;10,3;9,3;
Strömsund;2313;Jämtlands län;23;Kommunal;Svenska som andraspråk;81,0;..;..;17;..;..;64,7;..;..;7,5;..;..;
Sundbyberg;0183;Stockholms län;01;Samtliga;Matematik;91,8;90,6;93,0;583;279;304;89,9;88,5;91,1;12,6;12,2;12,9;
Sundbyberg;0183;Stockholms län;01;Samtliga;Engelska;91,5;90,3;92,7;582;278;304;~100;~100;~100;16,7;16,9;16,7;
Sundbyberg;0183;Stockholms län;01;Samtliga;Svenska;90,5;91,1;90,0;488;245;243;98,0;98,0;97,9;14,3;15,0;13,7;
